x_km,y_km,radius_m,depth_m
0.30808112920019814,0.7140857553114841,0.16231819016329238,0.011222521881329465
0.5468535964117985,0.1288136258200383,0.26505018097775374,0.018955955359206834
0.8151267566179443,0.10281063662609569,0.46137153560297306,0.034282953928840044
0.24487932793785427,0.46292425368268664,0.3395971566190229,0.02470634475818943
0.14944033402769974,0.4529507819391787,0.2116433170873268,0.014903188931558991
0.09088371554093622,0.998135971887277,0.46117978351148503,0.03426772255685599
0.19132881773361965,0.5720634300874884,0.3161418624816143,0.02288662738459048
0.25331873141985917,0.13705917899447262,0.33055182083835144,0.02400352455298235
0.36978088131897624,0.11681612576401224,0.4398478612673346,0.03257603995137009
0.5757857003593783,0.16708971997203048,0.35871704175184765,0.026196171861849922
0.8854275097335367,0.9764977621471441,0.17908832987337592,0.012466279565884902
0.7424976711628145,0.178021762963682,0.3429821022971237,0.02496968832931092
0.40296082533558375,0.28739821605258875,0.3782816723545673,0.02772633645275207
0.3295210327204626,0.48935870426808625,0.19036392294258186,0.013307115288433403
0.6512984964304538,0.5745426614212188,0.1313786980205603,0.008951815205457618
0.8675502849117125,0.8962312624875501,0.24283771646768143,0.017262786005284414
0.6615976638399864,0.3333777656921051,0.2333039089168102,0.016539278768579618
0.3120564810298988,0.7527622618555863,0.48905368523423315,0.036486320587847454
0.3309013913373119,0.32149030189776817,0.1572932869374173,0.01085153370851344
0.11377527176821023,0.39056539612907426,0.40680670853631884,0.02996703798795408
0.007838189877532376,0.9963969862255387,0.439808898802986,0.03257295521112028
0.7262771109989854,0.40724131371701466,0.17827120498794857,0.012405484651385112
0.8566734580615052,0.15162101114654947,0.2515729099449216,0.017927412581821
0.9917363587745924,0.43823292840299044,0.32868371789488426,0.023858537528180002
0.3582699986648832,0.26052230566585155,0.16412764091369444,0.011356308956787181
0.555423128990562,0.5586065511920967,0.2443531217764039,0.017377970644553955
0.26818410184718955,0.3123386589832654,0.13705286642675835,0.009365723594766137
0.8570804732851621,0.1644843906681055,0.1063923282075118,0.007144552917465647
0.7426089295313657,0.3618167959673314,0.24437450075970313,0.0173795959958113
0.5838569111271714,0.5941376694454779,0.30496055207846123,0.022022388052545888
0.1790113322015574,0.4921679633594831,0.4226195667321324,0.031213901517220012
0.2578717687338563,0.19290353332199306,0.09622773095514944,0.006417352495984678
0.09870299389049852,0.26806568661964114,0.39701024032330023,0.029196242337337083
0.289018626268126,0.3415872770794073,0.2445166441731602,0.01739040279168538
0.3086802157024118,0.1304959834597882,0.19520056165392857,0.013668856658279348
0.007084654096964016,0.47776249205743115,0.26081923755052544,0.01863266551500199
0.902509760964516,0.1632050029398724,0.47910431067050474,0.035693380912367706
0.5599432052174736,0.9217446056365537,0.4272253582093563,0.03157768513860866
0.32804706425560626,0.88526764846337,0.4521505131146474,0.033551001613012534
0.6625875685432021,0.6721440369000328,0.3287418385532094,0.023863047527822447
0.017812661450471223,0.8441322515078844,0.2558789457237179,0.01825563187959322
0.3640081836129577,0.27890893224935875,0.2519485698527347,0.017956031199677588
0.12652132375093406,0.9105926791676704,0.466644160773574,0.03470194294119984
0.8710630305027864,0.4201735871490777,0.351073869079744,0.025599939286281556
0.4153464835742767,0.753641567490444,0.15012777613554323,0.010323923953439418
0.9656119431861365,0.8823291660382278,0.10832796118624116,0.007283591856845737
0.6225028293587299,0.8468267592710264,0.1251133907127789,0.00849621881421885
0.07689685557821468,0.6050039677685651,0.4467453293192023,0.03312242268616211
0.8489656052427537,0.8307135003026217,0.4742243155079839,0.03530487146871565
0.7530100822451945,0.4178661814613217,0.4726620813914177,0.035180555984144456
0.6421095090818637,0.8064464783983024,0.15539565135869335,0.010711642643916044
0.13830097045211465,0.6474519042559448,0.469922097913052,0.03496258907622781
0.324837729239588,0.05258442727376511,0.42427133739254946,0.031344333589328977
0.17505990796336157,0.07908251266554578,0.3299093862062262,0.02395365758380774
0.04995676491796608,0.32784394150265883,0.4643086330771273,0.03451630977612475
0.7037200380100915,0.6005779470466541,0.4107123630633046,0.030274697709212817
0.7148074509047011,0.5481276294960649,0.37025631657540925,0.027097990121192985
0.12440896227438214,0.698361768775975,0.2911950189283053,0.02096141357100286
0.10411722606430385,0.616884982054419,0.31965271940865114,0.023158431744652843
0.21853061643533211,0.2833252881510864,0.3935229479379462,0.028922173708619665
0.7222017564312032,0.40898057721268566,0.21331617055983937,0.015029147692006454
0.20792751024548028,0.4303163430199818,0.24932998343665952,0.017756602888394372
0.4550778540312298,0.5719167569234737,0.38042453590436914,0.027894268711674327
0.961585719582736,0.22750099752269914,0.06623009948779641,0.004304435093253477
0.19845066590538007,0.634852714265161,0.20926227591419821,0.014724025212448411
0.6184208310093479,0.9737030604975038,0.24434515614319335,0.01737736505456246
0.5089367169772605,0.6391147363718261,0.0860740012127161,0.005696211316897615
0.14497504258645655,0.4818084318234094,0.07095313602160276,0.004633365583139507
0.19442404217666387,0.5023551310872327,0.36056050762974945,0.02634010987382714
0.782706508713021,0.038993723846119654,0.43150197506070354,0.031915711686960016
0.5384479969795997,0.7151183674316726,0.292144673911459,0.021034498695828626
0.42240909726257203,0.9056288688061823,0.42393559781225704,0.03131781907134171
0.5821260742959226,0.4729309482541616,0.41695477709851114,0.030766849328652607
0.03284054918842794,0.2396398368688729,0.4876043914274619,0.03637074576665427
0.9767697246135311,0.24201679190630032,0.1288520409689114,0.008767898926590445
0.9465713346488698,0.8865384272238283,0.2821752208768397,0.020268079955681886
0.8981048685252537,0.7795089950987953,0.1725310207404847,0.011978955756588878
0.7678329962406671,0.5977885116669494,0.48574185685157173,0.0362222516172908
0.24661864645627984,0.5805948495933239,0.12890555078228194,0.008771791363621528
0.8432556237039668,0.8914076186329346,0.4797712239962089,0.03574649693604349
0.595936928767795,0.5609844049956971,0.4826574669477211,0.03597642916145299
0.7538643556920985,0.6960410954222759,0.25429651813409515,0.01813496974051947
0.4106043961773558,0.05687464186910285,0.18898428819491103,0.013204045293249441
0.29378496828134215,0.022790944699516147,0.4767903567855058,0.035509126654133145
0.9167485987769456,0.6525315346013392,0.48170450183978497,0.03590050078237519
0.6516020940844612,0.8420817050845059,0.23422949944845145,0.016609432459714805
0.9400409974630352,0.9409841098551337,0.4273100678429099,0.031584378383980434
0.05405903748835583,0.4973686132919527,0.4192280140502655,0.030946197942962016
0.5049542174761088,0.9903395592816471,0.2999069077365573,0.0216324878384839
0.558093055053468,0.2721871326330264,0.42953444674912444,0.031760168132374055
0.197472705512574,0.15643310802693844,0.2542054205430596,0.018128025005952623
0.48215995120091015,0.15595576020202906,0.18863780044760747,0.013178167966723825
0.4566242714449674,0.9846296990418364,0.4257600743148262,0.03146192173098426
0.5792112842572392,0.4066000697112573,0.3124394020578066,0.022600215014642263
0.8051138768394906,0.8163556842305304,0.37733113880362484,0.027651865885078866
0.5170961980556396,0.767414529872903,0.07890506480693824,0.005190546075769733
0.11912441172114252,0.38930083811911875,0.24054302357316842,0.017088462881714155
0.18812559707048948,0.50959947438462,0.25936524637728964,0.018521648086808805
0.4679853710979185,0.3738365102658797,0.21899025308860975,0.015456886881494193
0.849667132935382,0.8875441403386196,0.21443814358027247,0.015113665721618623
0.9972309181100002,0.8469040793000187,0.37899694780680476,0.02778238398917842
0.22603085517873367,0.6447758857891889,0.06113548946943434,0.003951441627585191
0.0943960039249756,0.8215684259171792,0.1455153663039394,0.00998521685015133
0.6874303973094757,0.013223535579962808,0.11164805319790193,0.007522476112118063
0.24634833340375983,0.9036403125450821,0.4682547336675275,0.03482999238630932
