x_km,y_km,radius_m,depth_m
0.6639468753467129,0.2099416697669575,0.489545383559369,0.03652553674436922
0.16683166354804657,0.9341977603121873,0.12473144198224922,0.008468494623093355
0.8025143779267023,0.10120380026091536,0.38672696859478467,0.02838855580389431
0.07964074358761075,0.06541939296757027,0.15049100178756325,0.01035062782219827
0.23917487072061017,0.2220278705825669,0.12494219893528126,0.008483791937479435
0.774433080002588,0.17509530243214333,0.09066930218957925,0.006021892037938946
0.23664408158162742,0.9864995680779218,0.4799702139632229,0.03576234639316436
0.48324625954964484,0.904476143457847,0.4715210350245877,0.03508977461382372
0.5681616421968082,0.9218235528096348,0.3145546986377234,0.022763820161146878
0.5770007798437998,0.4084959405924481,0.18741649162225088,0.013086981097992813
0.934520481326247,0.4054780499207472,0.3411841985940016,0.024829791742382867
0.9596669169330285,0.13392572924313295,0.2508290713649668,0.017870753986842028
0.8404550448721286,0.7732702907208241,0.3064416054266506,0.02213673953630739
0.523011098534821,0.9363104370459598,0.23074019698785808,0.0163450666885265
0.5368685062593409,0.5144493379736774,0.48164122234702705,0.03589545929681448
0.7906719142269788,0.4267313359617587,0.3884743543965319,0.02852569858373459
0.09799610531016667,0.42241950494680824,0.48905890199046703,0.03648673664399423
0.9254904778023558,0.993639501264182,0.34906400510338703,0.025443300661063515
0.04967356307322557,0.5755907426858985,0.11999004719741396,0.008124828031364063
0.040848555072725,0.36914403323467604,0.49275088681700585,0.03678126309065544
0.08246117111473861,0.14307147240267104,0.09995597576220902,0.0066834930479175575
0.7532844329392807,0.7291548265124098,0.2454455935452856,0.017461039071339845
0.9372265031161915,0.4008171396066065,0.4248810819462283,0.031392490931037374
0.9733377490452423,0.484664924155339,0.4559329940979937,0.033851126438396474
0.04811801716927733,0.03849179923241364,0.08448984068640057,0.005584212468879046
0.9771933537879827,0.5792188246914404,0.35239456611126857,0.02570290144327549
0.7411634269315546,0.5290967494217772,0.14206033722132155,0.009731984313253762
0.9540991075168664,0.056341016527424626,0.41433560658382806,0.030560291701715783
0.10767776742289514,0.44813177950630034,0.1863993139377067,0.013011066597924439
0.7988567715358019,0.8016977368455034,0.22337966750063465,0.015788307788496093
0.615294809616941,0.1706139939640724,0.14829495948849886,0.010189245904739738
0.8171139067938668,0.6840126842489738,0.36352885999567325,0.026571985769094794
0.5324376049926142,0.34141997722684536,0.050160566896135336,0.0031981245786509567
0.3174023271726367,0.0546794918809016,0.4960839177361558,0.03704728499397106
0.5463833641277003,0.9972512332546242,0.10959647436711928,0.007374803967257227
0.35309380889965813,0.8486363849814779,0.30999669626986287,0.022411381882167486
0.8760941927817012,0.9531578520932946,0.24016972277412646,0.01706011480533914
0.10933340719497964,0.6938691596297437,0.3663430272539884,0.026791938026256474
0.23581603708608223,0.3948668203522909,0.24887624020260596,0.017722061009437087
0.8196393492155019,0.26443709011203465,0.3084988284890604,0.022295640079256187
0.07493285585113618,0.07272105784687821,0.3972337101112896,0.02921381065619891
0.10556828998869128,0.9671752965189644,0.09199803844168039,0.006116278065662471
0.30854152902742116,0.5056675792025551,0.4537110124222087,0.03367480011800448
0.9175705422174757,0.32685754822781576,0.37516865808065847,0.027482492286252616
0.12182377088178598,0.41024441595412253,0.3924053617998697,0.028834377252157754
0.7547186712044314,0.4248551268548807,0.10110206298649022,0.0067654453708639005
0.8232508097714722,0.8483843097940955,0.3818776770176239,0.02800818586327959
0.7309729047212926,0.05642531498829462,0.4833504793592023,0.03603165206619448
0.2138754900220906,0.1006935823219981,0.06787492453482699,0.0044188090874596846
0.7566964256757046,0.9888853438347386,0.34732521942647104,0.025307838691917082
0.6249145605162787,0.3273348039106502,0.22789161190686025,0.016129448887610823
0.2732971619021768,0.3401747428970633,0.3642524686812199,0.026628531054139565
0.13312966113012814,0.8557743640694153,0.3651205076751728,0.026696372848152287
0.8928765542999064,0.6690199540686271,0.47126987091703115,0.035069794092909445
0.6625280791520355,0.05464250552041994,0.16268271577779692,0.011249465917248272
0.5800775020041751,0.24873394094714418,0.1276463848325307,0.008680226147914312
0.11026603736374796,0.5099069720727046,0.37186392290912285,0.027223783267647312
0.012159560947525128,0.4947607288790634,0.29346608850051586,0.02113622158027517
